0,3.0059e-08,0,0,0,1.6139e-08,5.5699e-09,0,0,1.9498e-08,0,7.2379e-09,0,3.4156e-09,0,1.7362e-08,2.6055e-08,2.914e-09,0,0,0,1.0096e-08,0,0,2.1439e-09,4.3281e-09,4.2709e-09,2.4222e-08,0,1.5645e-08,1.7498e-08,2.254e-08,0,0,1.3987e-08,8.0797e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5828e-09,0,0,0,0,2.9499e-09,0,0,0,0,2.0365e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8538e-09,2.5015e-08,0,5.1124e-09,0,1.5917e-08,2.0114e-09,0,0,2.3523e-08,0,7.1385e-09,1.8894e-09,3.3687e-09,7.1559e-09,1.7124e-08,1.2765e-08,2.874e-09,0,0,0,1.3063e-08,0,0,0,0,4.2122e-09,2.3889e-08,0,0,1.7258e-08,2.223e-08,0,0,1.3795e-08,7.9687e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9094e-09,0,0,0,0,3.6629e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.156e-09,2.4718e-08,0,5.0517e-09,3.4011e-09,2.6044e-08,1.9875e-09,0,0,1.9001e-08,5.32e-09,1.6879e-08,1.867e-09,1.9101e-08,0,9.3831e-09,0,1.2084e-08,9.2738e-10,0,0,7.96e-09,0,0,7.6126e-09,0,0,2.3605e-08,0,0,1.7053e-08,1.834e-08,0,0,1.3631e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5752e-08,0,0,0,0,1.326e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0693e-09,0,0,0,0,0
5.2963e-09,1.0897e-08,2.3519e-09,5.0112e-09,3.3739e-09,6.6073e-09,0,0,0,1.3774e-08,0,1.6743e-08,1.2419e-08,3.2185e-08,6.2921e-09,9.3079e-09,0,2.8171e-09,9.1995e-10,0,0,5.381e-09,0,0,0,0,0,2.3416e-08,0,0,1.6916e-08,1.8194e-08,0,0,5.6571e-09,0,0,0,0,0,0,2.4013e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8518e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9817e-09,1.1392e-08,1.1068e-08,4.9437e-09,2.4012e-08,6.5183e-09,0,0,0,1.7462e-08,0,2.6058e-08,1.2498e-08,3.1752e-08,8.5293e-09,8.2539e-09,0,2.7791e-09,9.0756e-10,1.561e-09,0,0,0,0,7.4499e-09,0,0,2.5727e-08,0,0,1.6688e-08,2.5165e-08,0,8.877e-09,5.5808e-09,0,0,0,0,0,0,2.513e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5415e-08,0,0,0,0,1.2976e-09,0,0,0,0,0,0,0,0,4.5033e-09,0,0,0,0,0,5.9396e-09,0,1.691e-08,5.3838e-09,2.1349e-09,0
7.8926e-09,0,1.0944e-08,0,2.3744e-08,0,0,0,2.7287e-09,1.7267e-08,0,2.5767e-08,2.0505e-09,3.1397e-08,0,0,0,0,8.9742e-10,1.5436e-09,0,0,0,0,0,0,0,1.2637e-08,0,0,5.5997e-09,1.0948e-08,0,8.7778e-09,6.281e-09,0,0,0,0,0,0,2.4849e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6721e-08,1.5611e-09,0,0
5.0694e-09,0,1.4247e-08,0,3.2294e-09,0,0,0,2.6774e-09,4.1257e-09,0,2.5283e-08,0,9.0088e-09,8.2938e-09,0,0,0,5.3681e-09,0,0,0,0,0,0,0,0,1.2737e-08,0,0,0,0,0,8.6128e-09,3.8244e-09,0,0,0,0,0,0,2.4382e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6375e-08,0,0,0
4.8916e-09,3.1092e-09,1.2335e-08,5.5744e-09,4.1119e-09,7.3728e-09,0,0,0,0,0,3.0151e-09,0,0,8.003e-09,0,0,0,5.1799e-09,6.7211e-09,0,0,0,0,1.4579e-10,0,0,1.937e-08,0,0,0,1.0365e-08,0,1.4266e-08,9.2584e-09,0,0,0,0,0,0,2.3527e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9287e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4813e-10,4.1891e-09,0,0,0,0,0,0,1.9312e-08,0,0,0
0,3.0049e-09,1.1921e-08,8.6767e-09,3.9739e-09,0,0,0,0,0,0,1.7138e-08,0,0,2.6525e-09,0,0,0,8.2115e-10,0,0,0,0,0,0,0,0,1.872e-08,1.5352e-09,0,0,2.2448e-08,0,1.3788e-08,3.5664e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2913e-08,0,0,0,0,0,0,2.9544e-09,1.5158e-08,0,0,8.9406e-10,0,0,0,4.2971e-09,0,0,0,1.7424e-10,1.0257e-08,1.394e-09,4.7405e-09,8.4435e-09,2.4778e-09,0,0,0,0,3.69e-09,1.5664e-08,1.1882e-08,9.5461e-09,0
0,2.3844e-09,1.172e-08,7.9462e-09,1.2982e-08,0,0,0,0,0,0,1.6849e-08,0,0,2.6078e-09,0,0,0,4.908e-09,0,0,0,0,0,0,0,0,2.0757e-08,0,0,6.2312e-09,2.7327e-08,0,1.3555e-08,3.5062e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9046e-09,1.4902e-08,0,0,8.7897e-10,0,0,0,4.2246e-09,0,0,0,1.713e-10,1.0084e-08,7.0396e-09,4.6605e-09,8.301e-09,2.436e-09,0,0,0,0,3.6277e-09,1.5399e-08,1.1682e-08,0,0
0,2.3728e-09,1.1663e-08,8.542e-09,2.3739e-09,0,0,0,0,0,0,9.5983e-09,0,0,6.0236e-09,0,6.4168e-10,0,1.3036e-08,0,0,0,0,0,0,0,2.5548e-09,1.7176e-08,2.2662e-08,4.7074e-10,6.201e-09,2.7195e-08,0,9.7063e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2162e-09,2.8905e-09,0,0,0,0,0,0,0,0,0,0,2.1684e-09,0,6.1751e-09,1.0586e-08,1.0479e-09,1.3968e-08,0,0,0,0,0,3.6101e-09,1.0312e-08,1.1625e-08,0,1.8832e-10
0,7.116e-09,1.1648e-08,4.6833e-09,2.3708e-09,0,0,0,0,0,3.9593e-09,9.5857e-09,0,0,3.6765e-09,0,1.1356e-08,2.4182e-09,1.3019e-08,0,0,0,0,0,2.8146e-09,0,0,1.4814e-08,9.9744e-09,2.4552e-09,6.1929e-09,2.7159e-08,0,0,3.4846e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2377e-08,0,0,0,0,0,1.3319e-08,2.8867e-09,9.6952e-11,0,1.5695e-08,0,0,0,0,0,0,0,2.1656e-09,0,6.167e-09,6.9963e-09,0,2.5643e-09,0,0,0,0,0,9.8764e-09,0,0,0,3.3459e-10
0,6.9563e-09,1.1386e-08,2.6216e-09,0,0,0,0,0,0,0,9.3707e-09,0,0,5.8808e-09,0,1.9996e-08,2.364e-09,0,0,0,0,0,0,2.7514e-09,0,0,1.4482e-08,9.7507e-09,1.6288e-09,6.054e-09,2.655e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1971e-09,0,0,0,0,0,0,0,0,0,0,6.8394e-09,0,0,0,0,0,0,0,9.6549e-09,0,0,0,0
0,6.8145e-09,4.6576e-09,2.5681e-09,0,0,0,0,0,0,1.9892e-10,3.959e-09,0,0,5.7609e-09,0,1.1816e-08,2.3158e-09,0,0,0,0,0,0,2.6954e-09,0,0,1.4187e-08,9.5519e-09,1.5956e-09,5.9306e-09,2.6009e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03e-09,0,1.1727e-09,0,0,0,0,0,0,0,0,0,0,6.6999e-09,0,0,0,0,0,0,0,9.4581e-09,0,0,0,0
0,1.0294e-08,0,4.4102e-09,0,0,0,0,0,0,1.956e-10,3.8931e-09,0,0,3.4621e-09,0,6.0348e-10,2.2772e-09,0,0,0,0,0,0,2.6505e-09,0,0,1.2028e-08,9.3928e-09,1.5691e-09,5.8318e-09,2.5575e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1532e-09,0,0,0,0,0,0,0,0,0,0,9.694e-09,0,0,0,0,0,0,0,4.7052e-09,0,0,0,0
0,1.4553e-08,0,7.9328e-09,0,0,0,0,0,0,1.9315e-10,8.3513e-09,0,0,3.4188e-09,1.3646e-09,0,2.574e-09,0,0,0,0,0,0,0,0,0,1.0385e-08,1.7529e-08,1.5494e-09,1.395e-08,7.6303e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5439e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5726e-09,0,0,0,0,0,0,0,4.6462e-09,0,0,0,0
2.978e-09,1.4425e-08,0,7.9689e-09,0,0,0,0,0,7.12e-09,0,3.8107e-09,0,0,0,4.478e-09,0,2.5514e-09,0,0,0,0,0,0,0,0,0,1.0294e-08,1.1298e-08,1.5358e-09,1.075e-08,6.1896e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4887e-09,0,0,0,0,0,0,0,0,0,0,0,0
0,1.8911e-08,0,6.4185e-09,0,0,0,0,0,7.0153e-09,0,0,0,0,0,4.4122e-09,0,0,0,0,0,9.2158e-10,0,0,0,0,0,1.0142e-08,1.1132e-08,3.3552e-09,2.3317e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1148e-08,0,0,0,0,0,0,0,2.0645e-08,0,0,0,0
0,1.3817e-08,0,1.7176e-09,0,0,0,0,0,7.527e-09,0,0,0,0,0,3.2609e-09,0,0,0,0,0,3.7032e-09,0,0,0,0,0,5.3807e-09,1.0821e-08,3.2616e-09,1.3413e-09,1.1379e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3602e-09,0,0,0,9.6233e-09,0,0,0,2.0363e-08,0,0,0,0
4.8107e-10,1.3546e-08,0,6.1174e-09,0,0,0,0,0,2.2044e-09,0,0,0,0,0,4.0414e-09,0,0,0,0,0,1.597e-10,0,0,0,0,0,6.0097e-09,2.5206e-09,5.9723e-09,3.0817e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.966e-09,0,0,0,0,0,0,0,0,0,0,0,0,1.0625e-08,0,0,0,9.4351e-09,0,0,0,6.8033e-09,0,0,0,0
5.6359e-09,1.3138e-08,0,9.4239e-09,0,6.9751e-09,0,0,0,0,0,0,0,0,0,3.9195e-09,0,0,0,0,0,3.5213e-09,0,0,0,0,0,5.8285e-09,2.4446e-09,1.1705e-08,2.9888e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0249e-09,0,0,0,0,1.9068e-09,0,0,0,0,0,0,0,0,0,0,0,0,1.6271e-08,3.5401e-11,0,0,9.1506e-09,0,0,0,3.3213e-09,6.7764e-09,2.992e-09,2.3508e-09,0
1.0368e-08,1.4479e-08,0,1.0605e-08,0,6.8227e-09,5.3472e-09,3.0478e-09,0,2.0912e-09,0,0,0,0,4.3025e-09,3.8339e-09,0,0,0,0,0,8.4453e-09,0,0,0,9.4995e-10,8.901e-10,1.0904e-08,1.8754e-08,1.4779e-08,7.5214e-09,3.1312e-09,0,2.8934e-09,1.8952e-11,0,0,0,0,0,0,0,0,0,3.4261e-09,0,0,0,0,0,0,0,1.0026e-09,0,0,0,0,7.1632e-09,0,0,0,1.4742e-08,3.4496e-10,7.2759e-10,0,0,0,0,9.0815e-09,0,2.2421e-08,2.3106e-08,0,1.1318e-09,1.4537e-08,0,0,1.8392e-09,6.5937e-09,1.7428e-08,2.9267e-09,9.3923e-09,2.8585e-09
1.8816e-08,1.4347e-08,0,1.3905e-08,5.3906e-09,1.6972e-08,1.1845e-08,1.085e-08,0,7.331e-09,5.2947e-09,2.7356e-09,5.8702e-09,8.7939e-09,1.6294e-08,1.1104e-08,0,8.4665e-09,0,0,1.1497e-08,1.2095e-08,0,0,0,9.4125e-10,1.2184e-08,1.1573e-08,2.0467e-08,1.7047e-08,1.5765e-08,1.1427e-08,0,0,1.2679e-08,1.1991e-08,0,0,0,1.6306e-08,0,0,6.5765e-10,0,3.3947e-09,0,0,8.1563e-10,0,0,7.0705e-09,0,7.521e-09,0,0,0,5.3617e-09,1.288e-08,8.3808e-10,9.4294e-09,1.1656e-09,3.0351e-08,7.9516e-09,3.1683e-09,0,6.5878e-09,1.0074e-08,9.0788e-09,2.0677e-08,0,2.8262e-08,3.4401e-08,1.8769e-08,1.3771e-08,1.5284e-08,6.2103e-09,8.4409e-09,1.3004e-08,2.0016e-08,2.5073e-08,1.2801e-08,1.5677e-08,5.7603e-09
1.8171e-08,1.689e-08,8.2551e-09,1.6695e-08,1.1195e-08,1.9434e-08,2.1533e-08,2.8424e-08,2.6792e-09,1.5139e-08,1.1077e-08,5.1724e-09,2.2958e-08,1.7506e-08,2.4679e-08,1.8435e-08,1.2689e-08,2.6204e-08,1.1877e-08,9.8981e-09,1.646e-08,1.7112e-08,0,0,1.1857e-08,3.6493e-09,2.8458e-08,1.3502e-08,1.9766e-08,1.9603e-08,2.0499e-08,1.512e-08,0,1.1315e-08,2.6161e-08,2.8033e-08,7.7579e-09,0,0,2.9015e-08,0,4.3509e-09,6.3828e-09,0,3.2783e-09,3.6311e-09,1.53e-08,5.6138e-09,2.0303e-09,4.9564e-09,1.3888e-08,0,9.1604e-09,0,9.2943e-09,0,2.1971e-08,1.8072e-08,6.7603e-09,2.1043e-08,1.5687e-08,3.0039e-08,1.3362e-08,3.0597e-09,6.578e-09,2.0406e-08,1.9457e-08,1.3263e-08,2.4555e-08,8.266e-09,3.2702e-08,3.6813e-08,3.218e-08,2.4357e-08,1.7488e-08,1.3545e-08,2.7015e-08,2.5251e-08,2.8178e-08,3.1025e-08,1.2565e-08,2.5114e-08,2.3465e-08
1.7449e-08,1.622e-08,7.9274e-09,1.2474e-08,6.6642e-09,1.8663e-08,2.0678e-08,2.7295e-08,2.5729e-09,1.3271e-08,1.0638e-08,2.6231e-09,2.2046e-08,1.6811e-08,2.3699e-08,8.35e-09,1.2186e-08,2.5164e-08,1.1405e-08,9.5051e-09,1.5807e-08,1.6432e-08,0,0,1.1386e-08,2.5192e-10,2.7328e-08,1.2966e-08,1.8981e-08,1.8824e-08,1.8807e-08,1.0597e-08,0,1.0866e-08,2.5122e-08,2.692e-08,7.45e-09,0,0,2.7863e-08,0,4.1782e-09,6.1294e-09,0,3.1482e-09,3.4869e-09,1.4693e-08,5.391e-09,1.9497e-09,1.3217e-09,1.3336e-08,0,8.7968e-09,0,8.9254e-09,0,1.3045e-08,1.1945e-08,6.4919e-09,2.0207e-08,1.5064e-08,2.8846e-08,1.2831e-08,2.9382e-09,6.3169e-09,1.9596e-08,1.8684e-08,1.2736e-08,2.358e-08,7.9379e-09,3.1403e-08,3.5352e-08,3.0903e-08,1.799e-08,1.6794e-08,8.1094e-09,2.5942e-08,2.4249e-08,2.7059e-08,2.9793e-08,8.5953e-09,2.1807e-08,2.2533e-08
2.6666e-08,1.1463e-08,1.2398e-08,2.0298e-08,1.7226e-08,1.8793e-08,1.9828e-08,3.7453e-08,1.7384e-08,1.9208e-08,1.6911e-08,1.4695e-08,4.0171e-08,2.5169e-08,3.2361e-08,1.9136e-08,3.4473e-08,3.4936e-08,3.1164e-08,1.3268e-08,1.6959e-08,1.5757e-08,6.5191e-09,4.9167e-09,2.7897e-08,1.1046e-08,2.7123e-08,2.1912e-08,2.7302e-08,2.0691e-08,4.1636e-08,1.3923e-08,1.8625e-08,3.0577e-08,3.3145e-08,2.9466e-08,2.6752e-08,1.0946e-08,8.5584e-09,2.6718e-08,2.1791e-08,8.9084e-09,2.6754e-08,5.8073e-09,7.6071e-09,1.0644e-08,1.4089e-08,2.2045e-08,3.5725e-09,4.567e-09,1.3045e-08,1.9278e-08,1.415e-08,2.087e-08,1.7972e-08,1.0707e-08,3.5445e-08,1.6642e-08,1.0957e-08,2.6425e-08,3.0059e-08,3.3367e-08,2.9411e-08,9.0435e-09,1.2832e-08,2.1495e-08,1.7916e-08,1.8469e-08,3.3017e-08,7.2684e-09,2.7916e-08,3.0592e-08,3.1744e-08,2.6372e-08,1.9802e-08,2.2065e-08,3.2698e-08,3.4815e-08,2.5947e-08,3.3284e-08,2.371e-08,2.7317e-08,3.9153e-08
3.2669e-08,1.486e-08,2.0865e-08,2.3271e-08,3.9107e-08,1.9003e-08,2.4881e-08,3.7106e-08,3.1935e-08,3.7296e-08,2.518e-08,1.9721e-08,4.5847e-08,4.3204e-08,3.6533e-08,2.6622e-08,3.6733e-08,4.4553e-08,3.8618e-08,2.2528e-08,1.9445e-08,2.4093e-08,2.8189e-08,2.2848e-08,3.0909e-08,1.568e-08,3.6524e-08,3.1804e-08,4.408e-08,2.4627e-08,4.6985e-08,3.1155e-08,1.9689e-08,4.0433e-08,4.0965e-08,3.2214e-08,3.2207e-08,2.8573e-08,1.7038e-08,3.24e-08,3.8574e-08,1.8832e-08,4.4685e-08,1.3521e-08,1.633e-08,2.0915e-08,1.8626e-08,3.7227e-08,1.4811e-08,1.2581e-08,1.4422e-08,3.2288e-08,3.0527e-08,4.0267e-08,2.7001e-08,3.8414e-08,4.6019e-08,2.3766e-08,1.974e-08,3.5843e-08,4.3957e-08,4.0988e-08,4.193e-08,1.5595e-08,2.2704e-08,2.7122e-08,3.3565e-08,2.7072e-08,4.1914e-08,2.2824e-08,2.9812e-08,3.2387e-08,3.8352e-08,2.9467e-08,2.503e-08,3.2661e-08,4.1303e-08,4.1753e-08,4.3217e-08,4.14e-08,3.1954e-08,4.4003e-08,3.9818e-08
3.2326e-08,1.0837e-08,2.5959e-08,2.49e-08,4.1541e-08,1.8081e-08,1.8745e-08,3.6716e-08,3.1599e-08,3.6903e-08,3.4226e-08,2.6287e-08,4.5365e-08,4.9965e-08,3.6149e-08,3.127e-08,3.6346e-08,5.1445e-08,3.8211e-08,1.2543e-08,1.8508e-08,2.384e-08,3.1657e-08,3.1098e-08,3.7249e-08,1.9316e-08,3.614e-08,3.4637e-08,4.6534e-08,3.0018e-08,4.6491e-08,3.0827e-08,2.7755e-08,4.0007e-08,5.2865e-08,3.5791e-08,3.1868e-08,3.0026e-08,1.2205e-08,2.7688e-08,4.6621e-08,1.8634e-08,4.4215e-08,1.3379e-08,1.8535e-08,1.7862e-08,2.1207e-08,3.6835e-08,1.997e-08,1.7535e-08,1.785e-08,3.1949e-08,3.4622e-08,4.3843e-08,2.6717e-08,4.2818e-08,4.5535e-08,2.5199e-08,2.6007e-08,3.5466e-08,4.3495e-08,4.6243e-08,4.1489e-08,1.8846e-08,2.5377e-08,4.2114e-08,4.7646e-08,3.3852e-08,4.1473e-08,2.2584e-08,3.0551e-08,3.0926e-08,4.7336e-08,3.9302e-08,2.6894e-08,2.4084e-08,5.21e-08,4.4651e-08,4.8007e-08,4.2088e-08,3.6113e-08,4.7201e-08,3.7125e-08
2.5011e-08,1.0751e-08,3.3246e-08,2.7371e-08,4.3578e-08,2.2383e-08,1.8598e-08,3.6182e-08,3.7011e-08,3.9791e-08,3.8812e-08,2.6081e-08,3.9871e-08,4.9572e-08,3.9397e-08,3.1024e-08,4.1014e-08,5.7537e-08,4.1492e-08,2.6954e-08,1.8362e-08,2.1717e-08,3.3343e-08,2.9939e-08,3.6956e-08,2.9742e-08,4.2135e-08,4.5304e-08,4.6168e-08,4.032e-08,4.6125e-08,5.1024e-08,4.2806e-08,2.8139e-08,6.0855e-08,3.551e-08,3.114e-08,3.0406e-08,2.177e-08,2.747e-08,4.6255e-08,2.3627e-08,4.0388e-08,1.6527e-08,1.839e-08,2.839e-08,2.3164e-08,3.7715e-08,2.4908e-08,1.8906e-08,2.1999e-08,3.5161e-08,2.9145e-08,4.3498e-08,3.6721e-08,5.4361e-08,5.0663e-08,3.2392e-08,3.8597e-08,3.5187e-08,3.8851e-08,4.9048e-08,4.6506e-08,2.0514e-08,3.2936e-08,5.8169e-08,5.2927e-08,3.7034e-08,4.618e-08,4.3446e-08,3.0311e-08,3.0682e-08,5.0809e-08,4.6539e-08,3.8963e-08,3.151e-08,5.169e-08,4.5682e-08,5.7568e-08,4.9713e-08,4.5524e-08,6.0513e-08,4.7481e-08
2.4444e-08,1.3617e-08,3.5596e-08,3.3211e-08,4.259e-08,2.1876e-08,3.0019e-08,3.6998e-08,4.1746e-08,3.8889e-08,4.0797e-08,3.6751e-08,4.0128e-08,4.8348e-08,3.8504e-08,3.9568e-08,3.9619e-08,6.191e-08,4.2413e-08,3.3459e-08,2.9271e-08,2.5913e-08,3.8313e-08,3.0325e-08,4.293e-08,3.927e-08,4.215e-08,6.2043e-08,4.7196e-08,4.8787e-08,5.0619e-08,4.9867e-08,5.4334e-08,3.3066e-08,4.7518e-08,3.2356e-08,3.6197e-08,3.1844e-08,2.2231e-08,3.2218e-08,4.5206e-08,4.0629e-08,4.9696e-08,2.8493e-08,2.579e-08,3.553e-08,2.8811e-08,3.7814e-08,2.4344e-08,2.5436e-08,3.0819e-08,3.9798e-08,4.3163e-08,4.3616e-08,4.5008e-08,5.8948e-08,5.1936e-08,4.4855e-08,4.8881e-08,4.2623e-08,5.2376e-08,5.631e-08,5.4332e-08,2.6888e-08,4.3081e-08,6.1216e-08,6.4261e-08,5.4906e-08,5.4084e-08,5.8449e-08,4.5341e-08,4.5697e-08,6.014e-08,5.5295e-08,4.5148e-08,3.5818e-08,6.5062e-08,4.7713e-08,5.9526e-08,5.2966e-08,5.4486e-08,5.9141e-08,6.3307e-08
