-30,1.846858339e-05,1.515348948e-06,1.062783072,0.01074855851,-0.2423285968,0.01066341688,-0.2640507933,0.02050478989,-0.1459913458,0.01235009656,-0.288062674,0.01448875176,0.3625197093,0.01684555598
-28,2.85942032e-05,2.321287626e-05,1.032350916,0.04270466679,-0.2762231928,0.06829774145,-0.2705004973,0.04414671603,-0.1757870636,0.04619117596,-0.3161872556,0.03101757656,0.395631983,0.04903055861
-26,2.668247007e-05,2.174120991e-05,1.045143694,0.02792179238,-0.2623560514,0.05320879757,-0.2644237006,0.04234353438,-0.1625520135,0.031488722,-0.3058606316,0.02918282702,0.3813662391,0.03792043531
-24,2.753071234e-05,1.678795741e-05,1.046562749,0.02210603184,-0.2663024778,0.05729029121,-0.2516970835,0.03828816181,-0.1628321325,0.02925156302,-0.2980456,0.02432171776,0.3780118573,0.03610426563
-22,2.92567816e-05,2.153073838e-05,1.047328151,0.02915607105,-0.2664118205,0.05820183912,-0.2478082943,0.03823925492,-0.1607006394,0.03736470945,-0.2944018034,0.02466153613,0.3735268209,0.04589666658
-20,4.801349818e-05,5.058880029e-05,1.028160568,0.05142890869,-0.2853565749,0.08059349561,-0.2395046229,0.03863983026,-0.1784630458,0.05619333024,-0.296023914,0.0319102018,0.390551633,0.06376659756
-18,4.929541242e-05,5.077719269e-05,1.024152684,0.0529791119,-0.285053073,0.08383451697,-0.2328539297,0.04086471493,-0.1811756596,0.05940080992,-0.2905605447,0.03433465351,0.39192352,0.06861702076
-16,4.011904472e-05,3.11032128e-05,1.030064781,0.04712242695,-0.2796689096,0.07806465261,-0.2327218094,0.03920695799,-0.1761091557,0.05471491526,-0.2885748458,0.03363693571,0.3870947653,0.06468416669
-14,3.65335852e-05,2.296690054e-05,1.034501407,0.04351566931,-0.2588365557,0.08113483406,-0.2240444607,0.03982210454,-0.1650072693,0.05422227987,-0.2749150554,0.03524537048,0.3742827407,0.06538315631
-12,3.992109569e-05,2.458753663e-05,1.02822557,0.03453310865,-0.1891651977,0.1182540923,-0.1875980728,0.04696100649,-0.1333074665,0.06412111411,-0.2240287627,0.06135168972,0.3416218448,0.07348622818
-10,6.655155876e-05,3.249711923e-05,0.9573920964,0.05509600212,0.003726551796,0.200229561,-0.08321625267,0.09813241373,-0.04636809927,0.09652767634,-0.0765451464,0.1279980716,0.2358391604,0.1147850731
-8,0.0003223551997,0.0002181839248,0.8423685541,0.07397543298,0.2306462992,0.1651218607,0.01479279529,0.08871183244,0.05939104786,0.07828584337,0.09342600957,0.1065404941,0.08884817414,0.1027980837
-6,0.003126544804,0.002138705063,0.7990614295,0.02539650273,0.2668070159,0.09419714543,0.09602701595,0.08189075361,0.11523352,0.01453320193,0.1750549385,0.03341980795,0.01058592427,0.01687566218
-4,0.02987265099,0.02801082758,0.8188430431,0.0962282429,0.1437305428,0.1061242286,0.1386846305,0.1624449232,0.1199371649,0.0116007768,0.1820027663,0.05034454804,0.006581843257,0.02179162723
-2,0.111477201,0.06294558731,0.8799072056,0.07607572141,0.1128478095,0.131745954,0.05767802197,0.1608328343,0.1086515694,0.01005372713,0.1298204697,0.03704157396,-0.003150275575,0.01626619156
0,0.2664327843,0.1177088729,0.9484271043,0.03280848918,0.08631618179,0.1207678745,-0.01995004965,0.08765274005,0.0975106638,0.007438547067,0.08253650664,0.01578979047,-0.009727508264,0.005154745837
2,0.5130839165,0.2178543417,0.9836057941,0.03775521391,0.05032317348,0.1170019811,-0.04979009672,0.06038527282,0.08725863818,0.006665037893,0.0545367511,0.01156142011,-0.009399448864,0.003529917735
